Periodo;Tipo;Soporte;Programa;Importe;Origen
2022;Radio;Cope;La Tarde;2592;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Cope;La Linterna;2592;LOTE 1_Fomento Natalidad.xlsx
2022;Radio;Cope;Herrera En Cope;15390;LOTE 1 Fomento Transporte Publico.xlsx
2022;Radio;Cope;La Tarde;4320;LOTE 1 Fomento Transporte Publico.xlsx
2022;Radio;Cope;Herrera En Cope;9720;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Cope;Mediodia Cope;3888;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Cope;La Tarde;3456;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Cope;La Linterna;3888;LOTE 1_Mueveteentransporte.xlsx
2022;Radio;Cope;Herrera En Cope;8100;LOTE 1 Ganadería.xlsx
2022;Radio;Cope;Mediodia Cope;4320;LOTE 1 Ganadería.xlsx
2022;Radio;Cope;La Linterna;3240;LOTE 1 Ganadería.xlsx
2022;Radio;Cope;El Partidazo;7128;LOTE 1 Ganadería.xlsx
2022;Radio;Cope;Agropopular;1728;LOTE 1 Ganadería.xlsx
2022;Radio;Cope;Herrera En Cope;7290;LOTE 1 Grados y Másteres.xlsx
2022;Radio;Cope;Mediodia Cope;2592;LOTE 1 Grados y Másteres.xlsx
2022;Radio;Cope;La Tarde;3456;LOTE 1 Grados y Másteres.xlsx
2022;Radio;Cope;La Linterna;2592;LOTE 1 Grados y Másteres.xlsx
2022;Radio;Cope;Herrera En Cope;6480;LOTE 1 Emprendimiento de la Mujer.xlsx
2022;Radio;Cope;Mediodia Cope;3456;LOTE 1 Emprendimiento de la Mujer.xlsx
2022;Radio;Cope;La Tarde;2592;LOTE 1 Emprendimiento de la Mujer.xlsx
2022;Radio;Cope;La Linterna;3888;LOTE 1 Emprendimiento de la Mujer.xlsx
2022;Radio;Cope;El Partidazo;2851;LOTE 1 Emprendimiento de la Mujer.xlsx
2022;Radio;Cope;Herrera En Cope;3240;LOTE 1 La Noche de los Libros.xlsx
2022;Radio;Cope;Mediodia Cope;864;LOTE 1 La Noche de los Libros.xlsx
2022;Radio;Cope;La Tarde;1296;LOTE 1 La Noche de los Libros.xlsx
2022;Radio;Cope;Herrera En Cope;3240;LOTE 1 La Noche de los Teatros.xlsx
2022;Radio;Cope;La Tarde;1296;LOTE 1 La Noche de los Teatros.xlsx
2022;Radio;Cope;La Linterna;1944;LOTE 1 La Noche de los Teatros.xlsx
2022;Radio;Cope;Herrera En Cope;8910;LOTE 1 Madrid Diversa.xlsx
2022;Radio;Cope;Mediodia Cope;4320;LOTE 1 Madrid Diversa.xlsx
2022;Radio;Cope;La Tarde;4320;LOTE 1 Madrid Diversa.xlsx
2022;Radio;Cope;La Linterna;6480;LOTE 1 Madrid Diversa.xlsx
2022;Radio;Cope;Herrera En Cope;2138;LOTE 1_MUSEO ARQ REG 1º Sem.xlsx
2022;Radio;Cope;La Tarde;454;LOTE 1_MUSEO ARQ REG 1º Sem.xlsx
2022;Radio;Cope;La Linterna;518;LOTE 1_MUSEO ARQ REG 1º Sem.xlsx
2022;Radio;Cope;Herrera En Cope;2041;LOTE 1 MUSEO REG ARQ 2 SEM.xlsx
2022;Radio;Cope;La Tarde;1077;LOTE 1 MUSEO REG ARQ 2 SEM.xlsx
2022;Radio;Cope;Herrera En Cope;3888;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Mediodia Cope;2778;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Tarde;4536;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Linterna;5184;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;2916;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;4934;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;1750;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Mediodia Cope;1469;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Tarde;1642;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Linterna;2160;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;2916;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;1334;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;1750;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Mediodia Cope;1469;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Tarde;1642;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;La Linterna;2160;LOTE 1_Plan PIR.xlsx
2022;Radio;Cope;Herrera En Cope;8100;LOTE 1_Plan Renove Calderas.xlsx
2022;Radio;Cope;Mediodia Cope;2592;LOTE 1_Plan Renove Calderas.xlsx
2022;Radio;Cope;La Tarde;2592;LOTE 1_Plan Renove Calderas.xlsx
2022;Radio;Cope;La Linterna;1944;LOTE 1_Plan Renove Calderas.xlsx
2022;Radio;Cope;Herrera En Cope;12960;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Radio;Cope;Mediodia Cope;3024;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Radio;Cope;La Tarde;6048;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Radio;Cope;La Linterna;6480;LOTE 1_Seguridad en el Trabajo.xlsx
2022;Radio;Cope;Herrera En Cope;8100;LOTE 1 Salud Socioemocional.xlsx
2022;Radio;Cope;Mediodia Cope;2592;LOTE 1 Salud Socioemocional.xlsx
2022;Radio;Cope;La Tarde;3888;LOTE 1 Salud Socioemocional.xlsx
2022;Radio;Cope;La Linterna;5832;LOTE 1 Salud Socioemocional.xlsx
2022;Radio;Cope;Herrera En Cope;116000;LOTE 1 TURISMO VIL&RUR.xlsx
2022;Radio;Cope;Herrera En Cope;8100;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2022;Radio;Cope;Mediodia Cope;3888;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2022;Radio;Cope;La Tarde;3888;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2022;Radio;Cope;La Linterna;5832;LOTE 1_Vacunación Covid 19 + Gripe.xlsx
2023;Radio;Cope;Herrera En Cope;12571;LOTE 1  Abono 65 años.xlsx
2023;Radio;Cope;Mediodia Cope;5215;LOTE 1  Abono 65 años.xlsx
2023;Radio;Cope;La Tarde;4889;LOTE 1  Abono 65 años.xlsx
2023;Radio;Cope;La Linterna;7566;LOTE 1  Abono 65 años.xlsx
2023;Radio;Cope;Herrera En Cope;17914;LOTE 1_Acreditación Competencias.xlsx
2023;Radio;Cope;Mediodia Cope;4400;LOTE 1_Acreditación Competencias.xlsx
2023;Radio;Cope;La Tarde;6355;LOTE 1_Acreditación Competencias.xlsx
2023;Radio;Cope;La Linterna;6053;LOTE 1_Acreditación Competencias.xlsx
2023;Radio;Cope;Herrera En Cope;6286;LOTE 1 Campaña Adopta un pueblo.xlsx
2023;Radio;Cope;Mediodia Cope;3259;LOTE 1 Campaña Adopta un pueblo.xlsx
2023;Radio;Cope;La Tarde;3259;LOTE 1 Campaña Adopta un pueblo.xlsx
2023;Radio;Cope;La Linterna;5044;LOTE 1 Campaña Adopta un pueblo.xlsx
2023;Radio;Cope;Herrera En Cope;24357;LOTE 1 Apoyo Sector Agroalimentario.xlsx
2023;Radio;Cope;Mediodia Cope;10592;LOTE 1 Apoyo Sector Agroalimentario.xlsx
2023;Radio;Cope;La Tarde;10592;LOTE 1 Apoyo Sector Agroalimentario.xlsx
2023;Radio;Cope;La Linterna;16393;LOTE 1 Apoyo Sector Agroalimentario.xlsx
2023;Radio;Cope;Agropopular;3667;LOTE 1 Apoyo Sector Agroalimentario.xlsx
2023;Radio;Cope;Herrera En Cope;9428;LOTE 1 Arco Verde.xlsx
2023;Radio;Cope;Mediodia Cope;4889;LOTE 1 Arco Verde.xlsx
2023;Radio;Cope;La Tarde;3911;LOTE 1 Arco Verde.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Arco Verde.xlsx
2023;Radio;Cope;Herrera En Cope;3143;LOTE 1 Carrera IRSST.xlsx
2023;Radio;Cope;Mediodia Cope;1956;LOTE 1 Carrera IRSST.xlsx
2023;Radio;Cope;La Tarde;1956;LOTE 1 Carrera IRSST.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Carrera IRSST.xlsx
2023;Radio;Cope;Herrera En Cope;8800;LOTE 1 Campaña Contra la Trata.xlsx
2023;Radio;Cope;Mediodia Cope;2933;LOTE 1 Campaña Contra la Trata.xlsx
2023;Radio;Cope;La Tarde;2933;LOTE 1 Campaña Contra la Trata.xlsx
2023;Radio;Cope;La Linterna;4540;LOTE 1 Campaña Contra la Trata.xlsx
2023;Radio;Cope;Herrera En Cope;5657;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Radio;Cope;Mediodia Cope;2933;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Radio;Cope;La Tarde;5867;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Radio;Cope;La Linterna;4540;LOTE 1 Difusión Subvenciones IRSST.xlsx
2023;Radio;Cope;Herrera En Cope;8171;LOTE 1 Economia Circular.xlsx
2023;Radio;Cope;Mediodia Cope;3585;LOTE 1 Economia Circular.xlsx
2023;Radio;Cope;La Tarde;2281;LOTE 1 Economia Circular.xlsx
2023;Radio;Cope;La Linterna;5044;LOTE 1 Economia Circular.xlsx
2023;Radio;Cope;Herrera En Cope;9428;LOTE 1 Emprendimiento Femenino.xlsx
2023;Radio;Cope;Mediodia Cope;4889;LOTE 1 Emprendimiento Femenino.xlsx
2023;Radio;Cope;La Tarde;4563;LOTE 1 Emprendimiento Femenino.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Emprendimiento Femenino.xlsx
2023;Radio;Cope;Herrera En Cope;6286;LOTE 1 Feria Empleo.xlsx
2023;Radio;Cope;Mediodia Cope;3259;LOTE 1 Feria Empleo.xlsx
2023;Radio;Cope;La Tarde;3259;LOTE 1 Feria Empleo.xlsx
2023;Radio;Cope;La Linterna;5044;LOTE 1 Feria Empleo.xlsx
2023;Radio;Cope;Herrera En Cope;3143;LOTE 1 Hispanidad.xlsx
2023;Radio;Cope;Mediodia Cope;652;LOTE 1 Hispanidad.xlsx
2023;Radio;Cope;La Tarde;1630;LOTE 1 Hispanidad.xlsx
2023;Radio;Cope;La Linterna;1009;LOTE 1 Hispanidad.xlsx
2023;Radio;Cope;Herrera En Cope;1257;LOTE 1 Suma Flamenca.xlsx
2023;Radio;Cope;La Tarde;978;LOTE 1 Suma Flamenca.xlsx
2023;Radio;Cope;La Linterna;504;LOTE 1 Suma Flamenca.xlsx
2023;Radio;Cope;Herrera En Cope;2514;LOTE 1 Festival Teatralia.xlsx
2023;Radio;Cope;La Tarde;1304;LOTE 1 Festival Teatralia.xlsx
2023;Radio;Cope;Mediodia Cope;652;LOTE 1 Teatralia Circus.xlsx
2023;Radio;Cope;La Tarde;326;LOTE 1 Teatralia Circus.xlsx
2023;Radio;Cope;La Linterna;504;LOTE 1 Teatralia Circus.xlsx
2023;Radio;Cope;Herrera En Cope;1886;LOTE 1 La Noche de los Libros.xlsx
2023;Radio;Cope;Mediodia Cope;652;LOTE 1 La Noche de los Libros.xlsx
2023;Radio;Cope;La Tarde;978;LOTE 1 La Noche de los Libros.xlsx
2023;Radio;Cope;La Linterna;504;LOTE 1 La Noche de los Libros.xlsx
2023;Radio;Cope;Herrera En Cope;1886;LOTE 1 Madrid Diversa.xlsx
2023;Radio;Cope;Mediodia Cope;8474;LOTE 1 Madrid Diversa.xlsx
2023;Radio;Cope;La Tarde;9126;LOTE 1 Madrid Diversa.xlsx
2023;Radio;Cope;La Linterna;14123;LOTE 1 Madrid Diversa.xlsx
2023;Radio;Cope;Herrera En Cope;1886;LOTE 1 Congreso Museos y Arqueologia.xlsx
2023;Radio;Cope;Mediodia Cope;652;LOTE 1 Congreso Museos y Arqueologia.xlsx
2023;Radio;Cope;La Tarde;326;LOTE 1 Congreso Museos y Arqueologia.xlsx
2023;Radio;Cope;Herrera En Cope;6286;LOTE 1 Nuevos Servicios 012.xlsx
2023;Radio;Cope;Mediodia Cope;3585;LOTE 1 Nuevos Servicios 012.xlsx
2023;Radio;Cope;La Tarde;3259;LOTE 1 Nuevos Servicios 012.xlsx
2023;Radio;Cope;La Linterna;5044;LOTE 1 Nuevos Servicios 012.xlsx
2023;Radio;Cope;Herrera En Cope;3771;LOTE 1 Plan Renove Aires Acondicionados.xlsx
2023;Radio;Cope;Mediodia Cope;2933;LOTE 1 Plan Renove Aires Acondicionados.xlsx
2023;Radio;Cope;La Tarde;1304;LOTE 1 Plan Renove Aires Acondicionados.xlsx
2023;Radio;Cope;La Linterna;2018;LOTE 1 Plan Renove Aires Acondicionados.xlsx
2023;Radio;Cope;Herrera En Cope;3771;LOTE 1 Plan Renove Calderas y Calentadores.xlsx
2023;Radio;Cope;Mediodia Cope;1956;LOTE 1 Plan Renove Calderas y Calentadores.xlsx
2023;Radio;Cope;La Tarde;1304;LOTE 1 Plan Renove Calderas y Calentadores.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Plan Renove Calderas y Calentadores.xlsx
2023;Radio;Cope;Herrera En Cope;6286;LOTE 1 Prevención Cervicam.xlsx
2023;Radio;Cope;Mediodia Cope;3667;LOTE 1 Prevención Cervicam.xlsx
2023;Radio;Cope;La Tarde;4481;LOTE 1 Prevención Cervicam.xlsx
2023;Radio;Cope;La Linterna;3153;LOTE 1 Prevención Cervicam.xlsx
2023;Radio;Cope;Herrera En Cope;8800;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Cope;Mediodia Cope;4237;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Cope;La Tarde;2933;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Cope;La Linterna;4540;LOTE 1 Prevención Riesgos Laborales.xlsx
2023;Radio;Cope;Herrera En Cope;8800;LOTE 1 Programación Teatros del Canal.xlsx
2023;Radio;Cope;La Tarde;4237;LOTE 1 Programación Teatros del Canal.xlsx
2023;Radio;Cope;La Linterna;6557;LOTE 1 Programación Teatros del Canal.xlsx
2023;Radio;Cope;Herrera En Cope;8171;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Cope;Mediodia Cope;2607;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Cope;La Tarde;2933;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Rehabilitacion Edificios.xlsx
2023;Radio;Cope;Herrera En Cope;2514;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;Mediodia Cope;1304;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;La Tarde;1304;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;La Linterna;2522;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;Herrera En Cope;7071;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;Mediodia Cope;3259;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;La Tarde;3259;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;La Linterna;4414;LOTE 1 Residencias Mayores.xlsx
2023;Radio;Cope;Herrera En Cope;11314;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Cope;Mediodia Cope;5541;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Cope;La Tarde;5867;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Cope;La Linterna;8575;LOTE 1 Salud Cardiovascular.xlsx
2023;Radio;Cope;Herrera En Cope;4714;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Cope;Mediodia Cope;1956;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Cope;La Tarde;489;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Cope;La Linterna;1513;LOTE 1 Seguridad Instalaciones gas.xlsx
2023;Radio;Cope;Herrera En Cope;6286;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Cope;Mediodia Cope;3259;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Cope;La Tarde;1630;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Sensibilización contra Agresiones Sexuales.xlsx
2023;Radio;Cope;Herrera En Cope;3771;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Cope;Mediodia Cope;3259;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Cope;La Tarde;3259;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Cope;La Linterna;3026;LOTE 1 Sensibilización contra Violencia de Género.xlsx
2023;Radio;Cope;Herrera En Cope;3771;LOTE 1 Bellas Artes.xlsx
2023;Radio;Cope;Mediodia Cope;652;LOTE 1 Bellas Artes.xlsx
2023;Radio;Cope;La Tarde;1304;LOTE 1 Bellas Artes.xlsx
2023;Radio;Cope;La Linterna;1009;LOTE 1 Bellas Artes.xlsx
2023;Radio;Cope;Herrera En Cope;22628;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Cope;Mediodia Cope;9778;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Cope;La Tarde;9778;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Cope;La Linterna;15132;LOTE 1 Turismo de Otoño.xlsx
2023;Radio;Cope;Herrera En Cope;9428;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Radio;Cope;Mediodia Cope;2607;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Radio;Cope;La Tarde;4563;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Radio;Cope;La Linterna;7062;Lote 1_ Vacunacion Covid + Gripe .xlsx
2023;Radio;Cope;Herrera En Cope;12571;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Cope;Mediodia Cope;4889;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Cope;La Tarde;6518;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Cope;La Linterna;6557;LOTE 1 Veranea en Madrid.xlsx
2023;Radio;Cope;Herrera En Cope;116000;LOTE 1 Villas de Madrid.xlsx
2024;Radio;Cope;Herrera En Cope;5936;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Cope;Mediodia Cope;2669;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Cope;La Tarde;3003;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Cope;La Linterna;3166;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Cope;El Partidazo De Cope;5168;LOTE 1_Atencion Primaria.xlsx
2024;Radio;Cope;Herrera En Cope;7915;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Cope;Mediodia Cope;2002;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Cope;La Tarde;3337;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Cope;La Linterna;4221;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Cope;El Partidazo De Cope;4594;LOTE 1 Centro de crisis 24h.xlsx
2024;Radio;Cope;Herrera En Cope;2474;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Cope;Mediodia Cope;3337;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Cope;La Tarde;1668;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Cope;La Linterna;5277;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Cope;La Tarde;8008;LOTE 1_Plan Empleo Joven.xlsx
2024;Radio;Cope;Herrera En Cope;1979;LOTE 1_Festival Hispanidad.xlsx
2024;Radio;Cope;Mediodia Cope;1001;LOTE 1_Festival Hispanidad.xlsx
2024;Radio;Cope;La Tarde;1001;LOTE 1_Festival Hispanidad.xlsx
2024;Radio;Cope;La Linterna;1055;LOTE 1_Festival Hispanidad.xlsx
2024;Radio;Cope;Mediodia Cope;2002;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Cope;La Tarde;2002;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Cope;La Tarde;10010;LOTE 1_Formacion Profesional.xlsx
2024;Radio;Cope;Herrera En Cope;4617;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Cope;Mediodia Cope;2336;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Cope;La Tarde;2002;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Cope;La Linterna;3694;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Cope;El Partidazo De Cope;1723;LOTE 1 Seg y Salud en el Trabajo.xlsx
2024;Radio;Cope;Mediodia Cope;6674;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Cope;La Tarde;6340;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Cope;La Linterna;3166;LOTE 1 Nueva Teleasistencia.xlsx
2024;Radio;Cope;Mediodia Cope;5005;LOTE 1_Plan Alquila.xlsx
2024;Radio;Cope;La Tarde;5005;LOTE 1_Plan Alquila.xlsx
2024;Radio;Cope;La Linterna;4749;LOTE 1_Plan Alquila.xlsx
2024;Radio;Cope;Herrera En Cope;8905;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Cope;Mediodia Cope;3003;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Cope;La Tarde;4004;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Cope;La Linterna;4749;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Cope;El Partidazo De Cope;2584;LOTE 1 Seguridad Instalaciones Gas.xlsx
2024;Radio;Cope;Herrera En Cope;3958;LOTE 1_ Servicios 012.xlsx
2024;Radio;Cope;Mediodia Cope;3003;LOTE 1_ Servicios 012.xlsx
2024;Radio;Cope;La Tarde;2002;LOTE 1_ Servicios 012.xlsx
2024;Radio;Cope;La Linterna;4749;LOTE 1_ Servicios 012.xlsx
2024;Radio;Cope;El Partidazo De Cope;2871;LOTE 1_ Servicios 012.xlsx
2024;Radio;Cope;Herrera En Cope;5277;LOTE 1 Bellas Artes.xlsx
2024;Radio;Cope;Mediodia Cope;3003;LOTE 1 Bellas Artes.xlsx
2024;Radio;Cope;La Tarde;2002;LOTE 1 Bellas Artes.xlsx
2024;Radio;Cope;La Linterna;528;LOTE 1 Bellas Artes.xlsx
2024;Radio;Cope;Mediodia Cope;22271;LOTE 1 Patrimonio Mundial Nacional.xlsx
2024;Radio;Cope;La Tarde;28953;LOTE 1 Patrimonio Mundial Nacional.xlsx
2024;Radio;Cope;La Linterna;28844;LOTE 1 Patrimonio Mundial Nacional.xlsx
2024;Radio;Cope;Herrera En Cope;116000;LOTE 1 Villas de Madrid.xlsx
2021;Radio;Cope;Herrera En Cope;2851;LOTE 1 MAR Local 1º Sem.xlsx
2021;Radio;Cope;La Tarde;324;LOTE 1 MAR Local 1º Sem.xlsx
2021;Radio;Cope;La Linterna;356;LOTE 1 MAR Local 1º Sem.xlsx
2021;Radio;Cope;Herrera En Cope;2584;LOTE 1 Museo Arq Reg 2º Sem.xlsx
2021;Radio;Cope;La Tarde;324;LOTE 1 Museo Arq Reg 2º Sem.xlsx
2021;Radio;Cope;La Linterna;356;LOTE 1 Museo Arq Reg 2º Sem.xlsx
2023;Radio;Cope;Herrera En Cope;1430;LOTE 1 MAR General del Museo.xlsx
2023;Radio;Cope;La Tarde;768;LOTE 1 MAR General del Museo.xlsx
2023;Radio;Cope;Herrera En Cope;4065;LOTE 1 MAR Los últimos días de Tarteso.xlsx
2023;Radio;Cope;La Tarde;2177;LOTE 1 MAR Los últimos días de Tarteso.xlsx
2024;Radio;Cope;Herrera En Cope;3562;LOTE 1_MAR Exp. Cazadores Dragones.xlsx
2024;Radio;Cope;La Tarde;1415;LOTE 1_MAR Exp. Cazadores Dragones.xlsx
2024;Radio;Cope;Herrera En Cope;5277;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Cope;Mediodia Cope;3670;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Cope;La Tarde;2669;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Cope;La Linterna;2111;LOTE 1 Cuenta Digital.xlsx
2024;Radio;Cope;Herrera En Cope;8575;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Cope;Mediodia Cope;4338;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Cope;La Tarde;3670;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Cope;La Linterna;6332;LOTE 1_Madrid Te Quiero Diversa.xlsx
2024;Radio;Cope;El Partidazo De Cope;5168;LOTE 1_Madrid Te Quiero Diversa.xlsx
2021;Radio;Cope;Herrera En Cope;6610;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Radio;Cope;Mediodia Cope;3791;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Radio;Cope;La Tarde;5395;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Radio;Cope;La Linterna;10692;LOTE 1 Reconoc. y Acredit. de Competencias 1º Ola.xlsx
2021;Radio;Cope;Herrera En Cope;7711;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Radio;Cope;Mediodia Cope;3791;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Radio;Cope;La Tarde;5395;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Radio;Cope;La Linterna;10692;LOTE 1 Reconoc. y Acredit. de Competencias 2º Ola.xlsx
2021;Radio;Cope;Herrera En Cope;14688;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Radio;Cope;Mediodia Cope;3791;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Radio;Cope;La Tarde;5195;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Radio;Cope;La Linterna;11880;LOTE 1 Nuevoscursosdeformacionprofe.xlsx
2021;Radio;Cope;Herrera En Cope;11750;LOTE 1 Economía Circular.xlsx
2021;Radio;Cope;Mediodia Cope;6318;LOTE 1 Economía Circular.xlsx
2021;Radio;Cope;La Tarde;5994;LOTE 1 Economía Circular.xlsx
2021;Radio;Cope;La Linterna;7722;LOTE 1 Economía Circular.xlsx
2021;Radio;Cope;Herrera En Cope;2203;LOTE 1 Feria Virtual Empleo.xlsx
2021;Radio;Cope;Mediodia Cope;842;LOTE 1 Feria Virtual Empleo.xlsx
2021;Radio;Cope;La Tarde;799;LOTE 1 Feria Virtual Empleo.xlsx
2021;Radio;Cope;La Linterna;1782;LOTE 1 Feria Virtual Empleo.xlsx
2021;Radio;Cope;Herrera En Cope;13219;LOTE 1_Mil y una compras.xlsx
2021;Radio;Cope;Mediodia Cope;4633;LOTE 1_Mil y una compras.xlsx
2021;Radio;Cope;La Tarde;11189;LOTE 1_Mil y una compras.xlsx
2021;Radio;Cope;La Linterna;11286;LOTE 1_Mil y una compras.xlsx
2021;Radio;Cope;Herrera En Cope;2203;LOTE 1 Museo Sala Paleontología.xlsx
2021;Radio;Cope;La Tarde;1199;LOTE 1 Museo Sala Paleontología.xlsx
2021;Radio;Cope;Herrera En Cope;15422;LOTE 1 COVID Otoño invierno.xlsx
2021;Radio;Cope;Mediodia Cope;3370;LOTE 1 COVID Otoño invierno.xlsx
2021;Radio;Cope;La Tarde;5994;LOTE 1 COVID Otoño invierno.xlsx
2021;Radio;Cope;La Linterna;13662;LOTE 1 COVID Otoño invierno.xlsx
2021;Radio;Cope;Herrera En Cope;5141;LOTE 1 Prevención Violencia.xlsx
2021;Radio;Cope;Mediodia Cope;2106;LOTE 1 Prevención Violencia.xlsx
